nom_mpio,NOM_VEREDA,NOM_BARRIO,Count of SISBENIV_PT
FUSAGASUGÁ,SIN VEREDA, PAMPA CAMPESTRE,1
FUSAGASUGÁ,SIN VEREDA, PEDREGAL DE SAN LUIS,4
FUSAGASUGÁ,SIN VEREDA, VILLA DE LA ESPERANZA,3
FUSAGASUGÁ,SIN VEREDA, VILLA LUZ,4
FUSAGASUGÁ,SIN VEREDA,AIRES DE QUININI		,270
FUSAGASUGÁ,SIN VEREDA,AKROPOLIS,5
FUSAGASUGÁ,SIN VEREDA,ALEJANDRA		,18
FUSAGASUGÁ,SIN VEREDA,ANDALUCIA		,3
FUSAGASUGÁ,SIN VEREDA,ANTIGUO BALMORAL,5
FUSAGASUGÁ,SIN VEREDA,ANTONIO NARIÑO		,684
FUSAGASUGÁ,SIN VEREDA,BARRIO_S4,6654
FUSAGASUGÁ,SIN VEREDA,CIUDAD EBENEZER		,2710
FUSAGASUGÁ,SIN VEREDA,COMUNEROS		,1595
FUSAGASUGÁ,SIN VEREDA,CONDOMINIO CASA DE CAMPO (LOS OCOBOS) I ETAPA,4
FUSAGASUGÁ,SIN VEREDA,CONDOMINIO SANTA ANA RESERVADO,2
FUSAGASUGÁ,SIN VEREDA,FUNDADORES		,751
FUSAGASUGÁ,SIN VEREDA,FUSACATAN		,2005
FUSAGASUGÁ,SIN VEREDA,GAITAN		,1750
FUSAGASUGÁ,SIN VEREDA,GUADUALES		,161
FUSAGASUGÁ,SIN VEREDA,LA CAÑADA,7
FUSAGASUGÁ,SIN VEREDA,LA PALMA		,482
FUSAGASUGÁ,SIN VEREDA,LAS BRISAS		,25
FUSAGASUGÁ,SIN VEREDA,LUXEMBURGO		,695
FUSAGASUGÁ,SIN VEREDA,PEKIN		,2880
FUSAGASUGÁ,SIN VEREDA,PIEDRA GRANDE 		,379
FUSAGASUGÁ,SIN VEREDA,POR VENIR MANILA		,27
FUSAGASUGÁ,SIN VEREDA,PORVENIR 		,710
FUSAGASUGÁ,SIN VEREDA,PRADOS DE BETEL		,353
FUSAGASUGÁ,SIN VEREDA,PRADOS DE LATA GRACIA 		,1156
FUSAGASUGÁ,SIN VEREDA,PRIMAVERA		,14
FUSAGASUGÁ,SIN VEREDA,RECREO DE LOS SAUCES 		,9
FUSAGASUGÁ,SIN VEREDA,ROSAL 		,169
FUSAGASUGÁ,SIN VEREDA,SAN CARLOS,13
FUSAGASUGÁ,SIN VEREDA,SAN FERNANDO II		,162
FUSAGASUGÁ,SIN VEREDA,SAN FERNANDO		,1328
FUSAGASUGÁ,SIN VEREDA,SAN FRANCISCO (LLANO VERDE)		,154
FUSAGASUGÁ,SIN VEREDA,SANTA ANITA		,356
FUSAGASUGÁ,SIN VEREDA,SANTA CLARA 		,15
FUSAGASUGÁ,SIN VEREDA,SANTANDER		,1540
FUSAGASUGÁ,SIN VEREDA,SAUCES		,1038
FUSAGASUGÁ,SIN VEREDA,TEJAR		,952
FUSAGASUGÁ,SIN VEREDA,TERESITA I Y II,21
FUSAGASUGÁ,SIN VEREDA,URBANIZACION PEKIN		,52
FUSAGASUGÁ,SIN VEREDA,VILLA DE LOS SUTAGAOS 		,710
FUSAGASUGÁ,SIN VEREDA,VILLA LENY		,118
FUSAGASUGÁ,SIN VEREDA,VILLA NATALIA 		,410
FUSAGASUGÁ,SIN VEREDA,VILLA PATRICIA		,271
GUADUAS,SIN VEREDA,EL TRIUNFO,70
GUADUAS,SIN VEREDA,MIRADOR DEL CAMPANARIO,138
GUADUAS,SIN VEREDA,SANTA CECILIA,382
GUADUAS,SIN VEREDA,SECTOR EL VALLADO,137
GUADUAS,SIN VEREDA,SIN BARRIO,5252
GUADUAS,SIN VEREDA,TACUARA,25
GUADUAS,SIN VEREDA,URBANIZACION LUIS FABIO NIETO I,21
GUADUAS,SIN VEREDA,URBANIZACION LUIS FABIO NIETO II,276
GUADUAS,SIN VEREDA,URBANIZACION VILLA DE JESUS,63
GUADUAS,SIN VEREDA,VICTOR MANUEL ZAMBRANO,142
GUADUAS,SIN VEREDA,VILLA DE GUADUAS,64
GUADUAS,SIN VEREDA,VILLA PAULA,46
GUASCA,LA CABRERITA,BARRIO_S4,265
GUASCA,SIN VEREDA,AVENIDA FATIMA,151
GUASCA,SIN VEREDA,BARRIO_S4,294
GUASCA,SIN VEREDA,EL PRADO,144
GUASCA,SIN VEREDA,EL RUBI,207
GUASCA,SIN VEREDA,VILLA ALICIA,73
GUASCA,VEREDA EL SANTUARIO,BARRIO_S4,328
GUASCA,VEREDA FLORES,BARRIO_S4,593
GUATAQUÍ,APAUTA,BARRIO_S4,40
GUATAQUÍ,BUSCAVIDA,BARRIO_S4,123
GUATAQUÍ,CAMPOALEGRE,BARRIO_S4,176
GUATAQUÍ,LA REFORMA,BARRIO_S4,57
GUATAQUÍ,LOS ESCAÑOS,BARRIO_S4,30
GUATAQUÍ,SIN VEREDA,EL CENTRO,201
GUATAQUÍ,SIN VEREDA,LUIS CARLOS GALAN SARMIENTO,72
GUATAQUÍ,SIN VEREDA,URBANIZACION LA ESPERANZA I,186
GUATAVITA,CARBONERA BAJA,BARRIO_S4,54
GUATAVITA,CHALECHE,BARRIO_S4,53
GUATAVITA,CHOCHE,BARRIO_S4,29
GUATAVITA,CORALES,BARRIO_S4,34
GUAYABAL DE SÍQUIMA,CHINIATA,SIN BARRIO,267
GUAYABAL DE SÍQUIMA,TRIGO,SIN BARRIO,256
GUAYABAL DE SÍQUIMA,VEREDA_S4,SIN BARRIO,44
GUAYABETAL,LA PALMA ,BARRIO_S4,96
GUAYABETAL,LA PRIMAVERA,BARRIO_S4,276
GUAYABETAL,LAS MESAS ,BARRIO_S4,208
GUAYABETAL,LOS GAQUEZ ,BARRIO_S4,91
GUAYABETAL,NARANJAL ,BARRIO_S4,49
GUAYABETAL,SIN VEREDA,FLANDES ,317
GUAYABETAL,SIN VEREDA,PERDICES ,194
GUAYABETAL,SUSUMUCO ,BARRIO_S4,141
GUTIÉRREZ,CARMEN ARRIBA,BARRIO_S4,219
GUTIÉRREZ,CONCEPCION,BARRIO_S4,324
JERUSALÉN,ALTO DEL ROBLE,BARRIO_S4,174
JERUSALÉN,ALTO DEL TRIGO,BARRIO_S4,161
JERUSALÉN,CERRO DEL GUSANO,BARRIO_S4,37
JERUSALÉN,GALLINAZO,BARRIO_S4,191
JERUSALÉN,SIN VEREDA,BARRIO_S4,4
JERUSALÉN,SIN VEREDA,EL JARDIN,26
JERUSALÉN,SIN VEREDA,EL PARAISO,31
JERUSALÉN,SIN VEREDA,EL SILENCIO ,18
JERUSALÉN,SIN VEREDA,SANTA TERESA,39
JUNÍN,LA VEGA PUENTE LICIO,BARRIO_S4,14
JUNÍN,SAN FRANCISCO,BARRIO_S4,746
JUNÍN,SAN PEDRO,BARRIO_S4,375
JUNÍN,SIN VEREDA,ZONA URBANA ,652
JUNÍN,TERAMA,BARRIO_S4,1
LA CALERA,AURORA ALTA,BARRIO_S4,372
LA CALERA,BUENOS AIRES LOS PINOS,BARRIO_S4,184
LA CALERA,EL SALITRE *,BARRIO_S4,23
LA CALERA,EL VOLCAN,BARRIO_S4,358
LA CALERA,JERUSALEN,BARRIO_S4,46
LA CALERA,LA PORTADA,BARRIO_S4,112
LA CALERA,MUNDO NUEVO,BARRIO_S4,112
LA CALERA,SAN JOSE EL TRIUNFO*,BARRIO_S4,175
LA CALERA,SANTA HELENA,BARRIO_S4,471
LA CALERA,SIN VEREDA,LA PORTADA,429
LA MESA,ANATOLI,BARRIO_S4,609
LA MESA,BUENAVISTA,BARRIO_S4,238
LA MESA,EL ESPINO,BARRIO_S4,202
LA MESA,EL PARAISO,BARRIO_S4,240
LA MESA,HOSPICIO,BARRIO_S4,95
LA MESA,LA CONCHA,BARRIO_S4,225
LA MESA,LA TRINIDAD,BARRIO_S4,244
LA MESA,LA TRINITA,BARRIO_S4,415
LA MESA,OJO DE AGUA,BARRIO_S4,505
LA MESA,SAN ESTEBAN,BARRIO_S4,135
LA MESA,SIN VEREDA,BARRIO_S4,1533
LA MESA,SIN VEREDA,CONFENALCO,214
LA MESA,SIN VEREDA,EL MIRADOR ACUEDUCTO,12
LA MESA,SIN VEREDA,JOSE ANTONIO OLAYA,1094
LA MESA,SIN VEREDA,LA CAROLINA,53
LA MESA,SIN VEREDA,LA ESMERALDA,148
GACHALÁ,LA FLORIDA,BARRIO_S4,110
GACHALÁ,MURCA,BARRIO_S4,239
GACHALÁ,SANTA BARBARA,BARRIO_S4,86
GACHALÁ,TUNJA,BARRIO_S4,178
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,BARRIO LAS DELICIAS,237
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,BARRIO LAS MERCEDES,523
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,BARRIO SANTA BARBARA,616
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,VEREDA EL ROBLE,11
GACHANCIPÁ,SIN VEREDA,BARRIO_S4,632
GACHANCIPÁ,VEREDA SAN BARTOLOME,CENTRO,172
GACHANCIPÁ,VEREDA SAN MARTIN,CENTRO,595
GACHANCIPÁ,VEREDA SANTA BARBARA,CENTRO,94
GACHETÁ,ERAS,BARRIO_S4,94
GACHETÁ,SIN VEREDA,PRIMAVERA,414
GACHETÁ,SIN VEREDA,VILLA ESPERANZA,353
GACHETÁ,TASAJERAS,BARRIO_S4,194
GACHETÁ,VEREDA_S4,BARRIO_S4,1970
GACHETÁ,YERBABUENA,BARRIO_S4,77
GAMA,GUAVIO,BARRIO_S4,316
GAMA,SIATALA,BARRIO_S4,276
GAMA,SIN VEREDA,PORTALITO,20
GIRARDOT,AGUA BLANCA II,BARRIO_S4,492
GIRARDOT,GUABINAL PLAN,BARRIO_S4,187
GIRARDOT,LUIS CARLOS GALAN,BARRIO_S4,585
GIRARDOT,SIN VEREDA,ACACIAS I,232
GIRARDOT,SIN VEREDA,ALTO DEL BARBULA,185
GIRARDOT,SIN VEREDA,ARRAYANES,64
GIRARDOT,SIN VEREDA,BLANCO,9
GIRARDOT,SIN VEREDA,BOCAS DEL BOGOTA,1192
GIRARDOT,SIN VEREDA,CENTRO,340
GIRARDOT,SIN VEREDA,CIUDAD MONTES,675
GIRARDOT,SIN VEREDA,CONJUNTO RINCÓN DE LA COLINA,1
GIRARDOT,SIN VEREDA,CORAZON DE CUNDINAMARCA,1783
GIRARDOT,SIN VEREDA,EL MIRADOR,6
GIRARDOT,SIN VEREDA,EL PORVENIR,16
GIRARDOT,SIN VEREDA,EL TRIUNFO,1121
GIRARDOT,SIN VEREDA,ESMERALDA II,870
GIRARDOT,SIN VEREDA,ESPERANZA,744
GIRARDOT,SIN VEREDA,ESPERANZA NORTE,178
GIRARDOT,SIN VEREDA,GRANADA,11
GIRARDOT,SIN VEREDA,HACIENDA GIRARDOT,98
GIRARDOT,SIN VEREDA,JUAN PABLO II,85
GIRARDOT,SIN VEREDA,KENNEDY,2322
GIRARDOT,SIN VEREDA,LA ARMONIA,3
GIRARDOT,SIN VEREDA,LA COLINA,14
GIRARDOT,SIN VEREDA,LA MARAVILLA,3
GIRARDOT,SIN VEREDA,LOS GUADUALES,113
GIRARDOT,SIN VEREDA,LOS NARANJOS,72
GIRARDOT,SIN VEREDA,MIRAFLORES,340
GIRARDOT,SIN VEREDA,OBRERO,628
GIRARDOT,SIN VEREDA,PANTANO/GIRASOL,80
GIRARDOT,SIN VEREDA,PORTACHUELO,1620
GIRARDOT,SIN VEREDA,SAN ANTONIO,494
GIRARDOT,SIN VEREDA,SAN CAYETANO,85
GIRARDOT,SIN VEREDA,SAN JORGE,795
GIRARDOT,SIN VEREDA,SANTA LUCIA,7
GIRARDOT,SIN VEREDA,VILLA DEL CARMEN,53
GIRARDOT,SIN VEREDA,VILLA DEL RIO,7
GIRARDOT,SIN VEREDA,VILLA MANUELA,6
GIRARDOT,SIN VEREDA,VIVISOL,427
GRANADA,CEN.POBL.LA VEINTIDOS,BARRIO_S4,252
GRANADA,SANTA FE,BARRIO_S4,113
GRANADA,SIN VEREDA,EL PROGRESO,519
GRANADA,SIN VEREDA,EL TRIUNFO,435
GRANADA,SIN VEREDA,VENECIA,7
GUACHETÁ,LA ISLA,BARRIO_S4,286
GUACHETÁ,NENGUA,BARRIO_S4,435
GUACHETÁ,PEÑAS,BARRIO_S4,203
GUACHETÁ,PUEBLO VIEJO,BARRIO_S4,631
GUACHETÁ,RANCHERIA,BARRIO_S4,557
GUACHETÁ,SANTUARIO,BARRIO_S4,153
GUACHETÁ,SIN VEREDA,EL TEJAR,1552
GUACHETÁ,SIN VEREDA,GUALACIA- FRONTERA,160
GUACHETÁ,TAGUA,BARRIO_S4,224
GUACHETÁ,TICHA,BARRIO_S4,950
GUADUAS,CARBONERA,SIN BARRIO,360
GUADUAS,CHIPAUTA,SIN BARRIO,181
GUADUAS,EL HATO,SIN BARRIO,453
GUADUAS,LA DESPENSA,SIN BARRIO,197
GUADUAS,LAJITAS,SIN BARRIO,97
GUADUAS,MALAMBO,SIN BARRIO,36
GUADUAS,PARAMILLO O AGUA CLARA,SIN BARRIO,138
GUADUAS,PELADERO Y VERSALLES,SIN BARRIO,285
GUADUAS,PERU,SIN BARRIO,146
GUADUAS,PLAYAGRANDE,SIN BARRIO,11
GIRARDOT,POTRERILLO,BARRIO_S4,19
GIRARDOT,PROGRESO,BARRIO_S4,93
GIRARDOT,SIN VEREDA,20 DE JULIO,663
GIRARDOT,SIN VEREDA,ALCATRAZ I,1
GIRARDOT,SIN VEREDA,ALICANTE I,20
GIRARDOT,SIN VEREDA,ALICANTE II,23
GIRARDOT,SIN VEREDA,ALTOS DE LAS ROSAS,1951
GIRARDOT,SIN VEREDA,BALI II,1
GIRARDOT,SIN VEREDA,BARRIO_S4,21291
GIRARDOT,SIN VEREDA,BOSQUES DEL NORTE,1
GIRARDOT,SIN VEREDA,CONJUNTO BALI,2
GIRARDOT,SIN VEREDA,CONJUNTO EL PARAISO,1
GIRARDOT,SIN VEREDA,COROZO,20
GIRARDOT,SIN VEREDA,EL CEDRITO,17
GIRARDOT,SIN VEREDA,EL CEDRO,125
GIRARDOT,SIN VEREDA,EL DIVINO NIÑO,326
GIRARDOT,SIN VEREDA,ESTACIÓN,509
GIRARDOT,SIN VEREDA,GOLGOTA,571
GIRARDOT,SIN VEREDA,LA ALAMEDA,3
GIRARDOT,SIN VEREDA,LA CAMPÍÑA,3
GIRARDOT,SIN VEREDA,LA CAROLINA,95
GIRARDOT,SIN VEREDA,LA COFRADIA,2
GIRARDOT,SIN VEREDA,LOS ROSALES,1
GIRARDOT,SIN VEREDA,MADRIGAL,1
GIRARDOT,SIN VEREDA,MAGDALENA III,27
GIRARDOT,SIN VEREDA,MI FUTURO,2
GIRARDOT,SIN VEREDA,PORTOBELLO I,15
GIRARDOT,SIN VEREDA,PUERTO MONGUI,849
GIRARDOT,SIN VEREDA,QUINTO PATIO,667
GIRARDOT,SIN VEREDA,RAMON BUENO,51
GIRARDOT,SIN VEREDA,SAN MIGUEL,1111
GIRARDOT,SIN VEREDA,SANTA ISABEL,137
GIRARDOT,SIN VEREDA,SANTA MONICA,768
GIRARDOT,SIN VEREDA,SANTA PAULA I,27
GIRARDOT,SIN VEREDA,SANTA PAULA II,3
GIRARDOT,SIN VEREDA,SANTA RITA,172
GIRARDOT,SIN VEREDA,SEGOVIA I,9
GIRARDOT,SIN VEREDA,TOLEDO,8
GIRARDOT,SIN VEREDA,VILLA KENNEDY,70
GIRARDOT,VEREDA_S4,BARRIO_S4,1118
GRANADA,CARRIZAL,BARRIO_S4,160
GRANADA,LA 22,BARRIO_S4,552
GRANADA,SAN JOSE,BARRIO_S4,453
GRANADA,SIN VEREDA,BARRIO_S4,88
GRANADA,SIN VEREDA,EL CARMELO,275
GUACHETÁ,CABRERA,BARRIO_S4,184
GUACHETÁ,FRONTERA,BARRIO_S4,1471
GUACHETÁ,GACHA,BARRIO_S4,302
GUACHETÁ,MIÑA,BARRIO_S4,500
GUACHETÁ,SIN VEREDA,GUALACIA,5
GUADUAS,BALU,SIN BARRIO,305
GUADUAS,CENICEROS,SIN BARRIO,191
GUADUAS,CORRALES,SIN BARRIO,58
GUADUAS,CUCHARAL,SIN BARRIO,123
GUADUAS,LA CUMBRE,SIN BARRIO,218
GUADUAS,MONTAÑA NEGRA,SIN BARRIO,138
GUADUAS,PALMARCITO,SIN BARRIO,222
GUADUAS,RAIZAL Y CAJON,CIUDADELA SAN MIGUEL DE LAS GUADUAS,3
GUADUAS,RIO SECO ,SIN BARRIO,39
GUADUAS,SANTIAGO DE REMOLINO,SIN BARRIO,33
GUADUAS,SIN VEREDA,CIDADELA SAN MIGUEL DE LAS GUADUAS,42
GUADUAS,SIN VEREDA,GALAN ALTO,377
GUADUAS,SIN VEREDA,JORGE ELIECER GAITAN,361
GUADUAS,SIN VEREDA,LA ALBORADA,22
GUADUAS,SIN VEREDA,LA ESTANCIA DEL VIRREY,29
GUADUAS,SIN VEREDA,LOS GUALANDAYES,99
GUADUAS,SIN VEREDA,POLICARPA,486
GUADUAS,SIN VEREDA,POPULAR,448
GUADUAS,SIN VEREDA,SANTANDER,232
GUADUAS,SIN VEREDA,URBANIZACION EL MANANTIAL,25
GUADUAS,SIN VEREDA,URBANIZACION EL MIRADOR,177
GUADUAS,SIN VEREDA,VILLA CLAUDIA ,54
GUADUAS,SIN VEREDA,VILLA ESPERANZA,281
GUADUAS,SIN VEREDA,VILLA FALAN ( DE INVASION),400
GUADUAS,TAUCHIRAL,SIN BARRIO,69
GUASCA,SIN VEREDA,EL LUCERO,129
GUASCA,SIN VEREDA,EL PORTAL,178
GUASCA,SIN VEREDA,GARIBALDI,121
GUASCA,SIN VEREDA,PORTALES DE VALENTA,227
GUASCA,SIN VEREDA,PRADOS DE GUASCA,14
GUASCA,SIN VEREDA,URBANIZACION EL DORADO,3
GUASCA,SIN VEREDA,VILLA FASE FLORES,89
GUASCA,SIN VEREDA,VILLA MARIA,24
GUASCA,VEREDA LA TRINIDAD,BARRIO_S4,771
GUASCA,VEREDA PASTOR OSPINA,BARRIO_S4,769
GUASCA,VEREDA SANTA ANA,BARRIO_S4,777
FUSAGASUGÁ,SIN VEREDA,VILLA ROSALIA 		,247
FUSAGASUGÁ,SIN VEREDA,VILLA ROSITA ,84
FUSAGASUGÁ,TIERRA NEGRA		,BARRIO_S4,476
FUSAGASUGÁ,USATAMA CASCADA		,BARRIO_S4,118
GACHALÁ,CASCADAS,BARRIO_S4,53
GACHALÁ,SAN ISIDRO,BARRIO_S4,91
GACHALÁ,SIANAI,BARRIO_S4,93
GACHALÁ,SIN VEREDA,BARRIO_S4,794
GACHALÁ,SIN VEREDA,NARIÑO 2,340
GACHALÁ,TENA,BARRIO_S4,53
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,BARRIO SANTA CATALINA,50
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,CERRO FUERTE,176
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,KERANTA,982
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,MOLINOS DE LA SABANA,284
GACHANCIPÁ,SANTA BARBARA RURAL CENTRO POBLADO,VILLAS DEL SAUCE,156
GACHANCIPÁ,SIN VEREDA,CENTRO,122
GACHANCIPÁ,VEREDA EL ROBLE,CENTRO,569
GACHANCIPÁ,VEREDA LA AURORA,CENTRO,206
GACHANCIPÁ,VEREDA_S4,CENTRO,1780
GACHETÁ,CUSAQUIN,BARRIO_S4,190
GACHETÁ,RESGUARDO I,BARRIO_S4,267
GACHETÁ,SALINAS,BARRIO_S4,313
GACHETÁ,SIN VEREDA,EL JARDIN,583
GACHETÁ,SIN VEREDA,SIMON BOLIVAR,462
GACHETÁ,VILLA,BARRIO_S4,144
GAMA,PALENQUE I,BARRIO_S4,234
GAMA,SIN VEREDA,BARRIO_S4,30
GIRARDOT,PIAMONTE,BARRIO_S4,736
GIRARDOT,SIN VEREDA,10 DE MAYO,990
GIRARDOT,SIN VEREDA,ALCATRAZ II,10
GIRARDOT,SIN VEREDA,ALTO DEL ROSARIO,680
GIRARDOT,SIN VEREDA,BOGOTA,24
GIRARDOT,SIN VEREDA,BRISAS DE GIRARDOT,21
GIRARDOT,SIN VEREDA,BUENOS AIRES,2652
GIRARDOT,SIN VEREDA,CAMBULOS,107
GIRARDOT,SIN VEREDA,EL PEÑON,3
GIRARDOT,SIN VEREDA,EL REFUGIO,3
GIRARDOT,SIN VEREDA,ESMERALDA III,220
GIRARDOT,SIN VEREDA,LA MAGDALENA,7
GIRARDOT,SIN VEREDA,LAS MERCEDES,7
GIRARDOT,SIN VEREDA,MURILLO TORO,2
GIRARDOT,SIN VEREDA,POZO AZUL,1525
GIRARDOT,SIN VEREDA,PUERTO CABRERA,494
GIRARDOT,SIN VEREDA,ROSABLANCA,1893
GIRARDOT,SIN VEREDA,SAN RAFAEL,164
GIRARDOT,SIN VEREDA,SANTA FE,211
GIRARDOT,SIN VEREDA,SEGOVIA II,6
GIRARDOT,SIN VEREDA,URBANIZACIÓN SAN LUIS,3
GIRARDOT,SIN VEREDA,VILLA ALEXANDER,469
GIRARDOT,SIN VEREDA,VILLA CAROLINA,478
GIRARDOT,SIN VEREDA,VILLA CECILIA,254
GIRARDOT,SIN VEREDA,VILLA DEL SOL,255
GIRARDOT,SIN VEREDA,VIZCAYA,50
GRANADA,CEN. POBL. SAN RAIMUNDO,BARRIO_S4,764
GRANADA,EL HOYO,BARRIO_S4,151
GRANADA,LA PLAYITA,BARRIO_S4,403
GRANADA,SIN VEREDA,EL CENTRO,108
GRANADA,SIN VEREDA,MARACAIBO,332
GUACHETÁ,MONROY,BARRIO_S4,135
GUACHETÁ,PUNTA GRANDE,BARRIO_S4,471
GUACHETÁ,SIN VEREDA,BARRIO_S4,81
GUADUAS,ACEROS Y PITAL ( INCLUYE SECTOR MIRAFLORES),SIN BARRIO,152
GUADUAS,ACUAPAL,SIN BARRIO,201
GUADUAS,BARBASCALES,SIN BARRIO,42
GUADUAS,BODEGAS,SIN BARRIO,36
GUADUAS,CARRAPAL,SIN BARRIO,193
GUADUAS,CEDRALES,SIN BARRIO,181
GUADUAS,CINTA Y FRIA,SIN BARRIO,117
GUADUAS,EL ESCRITORIO,SIN BARRIO,86
GUADUAS,GRANADA,SIN BARRIO,284
GUADUAS,LA CABAÑA,SIN BARRIO,239
GUADUAS,LA PALMITA,SIN BARRIO,132
GUADUAS,MADREGAL Y CHAPAIMA,SIN BARRIO,67
GUADUAS,PITAL LA GLORIA,SIN BARRIO,21
GUADUAS,SARGENTO,SIN BARRIO,141
GUADUAS,SIN VEREDA,BARRIO_S4,32
GUADUAS,SIN VEREDA,BENJAMIN HERRERA,192
GUADUAS,SIN VEREDA,CAMINO REAL,553
GUADUAS,SIN VEREDA,CARLOS LLERAS CAMARGO,694
GUADUAS,SIN VEREDA,CIUDADELA SAN MIGUEL DE LAS GUADUAS,290
GUADUAS,SIN VEREDA,CONDOMINIO CAMPESTRE LA CONSOLATA,5
GUADUAS,SIN VEREDA,GALAN BAJO,636
GUADUAS,SIN VEREDA,LA MACHUCA,380
GUADUAS,SIN VEREDA,SECTOR PARAMILLO,112
GUADUAS,SIN VEREDA,SECTOR PLAZA DE FERIAS,64
GUADUAS,SIN VEREDA,TOMAS CIPRIANO,422
GUADUAS,SIN VEREDA,URBANIZACION EL DANUBIO,18
GUADUAS,SIN VEREDA,URBANIZACION SAN JOSE,7
GUADUAS,SIN VEREDA,URBANIZACION VILLA REAL,100
GUADUAS,SIN VEREDA,VILLA DIEZ,57
GUADUAS,SIN VEREDA,VILLA LUZ,132
GUADUAS,TOTUMAL O VIJAGUAL,SIN BARRIO,43
GUASCA,SIN VEREDA,LA GIRALDA,130
GUASCA,SIN VEREDA,LA VARIANTE,53
GUASCA,VEREDA LA CONCEPCION,BARRIO_S4,41
GUASCA,VEREDA LA FLORESTA,BARRIO_S4,858
GUASCA,VEREDA MARIANO OSPINA,BARRIO_S4,414
GUASCA,VEREDA SAN ISIDRO,BARRIO_S4,378
GUASCA,VEREDA SANTA LUCIA,BARRIO_S4,329
GUATAQUÍ,LAS ISLAS,BARRIO_S4,198
GUATAQUÍ,MACANDA,BARRIO_S4,103
GUATAQUÍ,SIN VEREDA,BARRIO_S4,80
GUATAQUÍ,SIN VEREDA,LAS QUINTAS,186
GUATAQUÍ,SIN VEREDA,SANTA BARBARA,159
GUATAVITA,GUANDITA,BARRIO_S4,64
GUATAVITA,MONQUENTIVA,BARRIO_S4,4
GUAYABAL DE SÍQUIMA,PAJONAL,SIN BARRIO,283
GUAYABAL DE SÍQUIMA,PICACHO,SIN BARRIO,143
GUAYABAL DE SÍQUIMA,PUEBLO VIEJO,SIN BARRIO,580
GUAYABAL DE SÍQUIMA,RESGUARDO,SIN BARRIO,222
GUAYABAL DE SÍQUIMA,SIN VEREDA,SIN BARRIO,803
GUAYABAL DE SÍQUIMA,TRINIDAD,SIN BARRIO,328
GUAYABETAL,CHIPAQUE,BARRIO_S4,117
GUAYABETAL,ENCENILLOS ,BARRIO_S4,52
GUAYABETAL,FUNDICIONES ,BARRIO_S4,39
GUAYABETAL,LA MESETA ,BARRIO_S4,165
GUAYABETAL,SAN ANTONIO,BARRIO_S4,393
GUAYABETAL,SIN VEREDA,VILLA JIMENA ,19
GUTIÉRREZ,CEDRAL,BARRIO_S4,249
GUTIÉRREZ,CENTRO POBLADO PASCOTE,BARRIO_S4,8
GUTIÉRREZ,LA PALMA,BARRIO_S4,190
GUTIÉRREZ,RIO BLANCO,BARRIO_S4,302
GUTIÉRREZ,SALITRE,BARRIO_S4,147
GUTIÉRREZ,SAN ANTONIO,BARRIO_S4,143
GUTIÉRREZ,TRAPICHE,BARRIO_S4,72
JERUSALÉN,ANDORRA,BARRIO_S4,301
JERUSALÉN,EL SANTUARIO,BARRIO_S4,58
JERUSALÉN,EL TABACO,BARRIO_S4,132
JERUSALÉN,SIN VEREDA,EL CHICO,53
JERUSALÉN,SIN VEREDA,LA INMACULADA 2 ETAPA,44
JERUSALÉN,SIN VEREDA,LAS BRISAS,44
JERUSALÉN,SIN VEREDA,VILLA MARIA,80
JUNÍN,BARRO BLANCO,BARRIO_S4,2
JUNÍN,CENTRO ALTO CLARAVAL,BARRIO_S4,4
JUNÍN,SAN ROQUE,BARRIO_S4,417
JUNÍN,SIN VEREDA,BARRIO_S4,1846
JUNÍN,TALAUTA,BARRIO_S4,140
LA CALERA,ALTAMAR,BARRIO_S4,129
LA CALERA,AURORA BAJA,BARRIO_S4,202
LA CALERA,EL LIBANO,BARRIO_S4,164
LA CALERA,EL SALITRE,BARRIO_S4,426
LA CALERA,FRAILEJONAL,BARRIO_S4,408
LA CALERA,LA HOYA,BARRIO_S4,74
LA CALERA,LA JUNIA,BARRIO_S4,114
LA CALERA,LA POLONIA,BARRIO_S4,35
LA CALERA,LA TOMA,BARRIO_S4,186
LA CALERA,MARQUEZ,BARRIO_S4,184
LA CALERA,MARQUEZ *,BARRIO_S4,14
LA CALERA,SAN CAYETANO,BARRIO_S4,171
LA CALERA,SAN JOSE DE LA CONCEPCION,BARRIO_S4,422
LA CALERA,SIN VEREDA,PASEO REAL,225
LA CALERA,VEREDA_S4,BARRIO_S4,14
LA MESA,ALTO DEL TIGRE,BARRIO_S4,312
LA MESA,BALTIMORE,BARRIO_S4,40
LA MESA,CALUCATA,BARRIO_S4,105
LA MESA,CAMPO SANTO,BARRIO_S4,544
LA MESA,HATO NORTE,BARRIO_S4,385
LA MESA,LAGUNA VERDE,BARRIO_S4,193
LA MESA,LAGUNAS,BARRIO_S4,331
LA MESA,SAN LORENZO,BARRIO_S4,123
